sentence,sentence_image_path,letters_folder_path,font
MEXIMIEUX IS A COMMUNE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_113.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_113,C:/Windows/Fonts/segoeuisl.ttf
CLARION IS A CITY OF IOWA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_114.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_114,C:/Windows/Fonts/seguisym.ttf
CITIES IN BRAZIL.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_115.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_115,C:/Windows/Fonts/palab.ttf
PRAIRIEBURG IS A CITY OF IOWA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_116.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_116,C:/Windows/Fonts/arialbi.ttf
DELTONA IS A CITY OF FLORIDA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_117.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_117,C:/Windows/Fonts/seguiemj.ttf
CRUCEA IS A COMMUNE FOUND IN SUCEAVA COUNTY ROMANIA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_118.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_118,C:/Windows/Fonts/seguihis.ttf
BRIDGEPORT IS A CITY OF CONNECTICUT IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_119.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_119,C:/Windows/Fonts/ebrima.ttf
NAMES THAT WERE NOT ASSIGNED ARE MARKED IN GRAY.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_120.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_120,C:/Windows/Fonts/couri.ttf
HASTINGS IS A CITY OF IOWA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_121.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_121,C:/Windows/Fonts/lucon.ttf
THE NATIONAL UNIVERSITY OF BENIN IS LOCATED IN COTONOU.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_122.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_122,C:/Windows/Fonts/lvnmbd.ttf
THE OLDER TRIBES DID WELL.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_123.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_123,C:/Windows/Fonts/segoeuisl.ttf
SUMMERS CAN BE WARM AND DRY FOR A LONG TIME.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_124.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_124,C:/Windows/Fonts/gisha.ttf
ELBERON IS A CITY OF IOWA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_125.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_125,C:/Windows/Fonts/segoeuisl.ttf
THIS IS CALLED REALTIME COMPUTING.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_126.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_126,C:/Windows/Fonts/palab.ttf
MILRAM TOOK OVER THE PROTEAM LICENCE OF DOMINA VACANZE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_127.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_127,C:/Windows/Fonts/ebrima.ttf
BOTH INSTRUMENTS WERE GIFTS FROM HER GODMOTHER.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_128.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_128,C:/Windows/Fonts/consola.ttf
DO NT FORGET US.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_129.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_129,C:/Windows/Fonts/verdanab.ttf
EACH OUTFIT CAME WITH A DIFFERENT BONUS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_130.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_130,C:/Windows/Fonts/segoeuil.ttf
IT CAN ONLY BE FOUND IN JAMAICA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_131.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_131,C:/Windows/Fonts/ariali.ttf
PATUAKHALI IS A DISTRICT IN SOUTHWESTERN BANGLADESH.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_132.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_132,C:/Windows/Fonts/segoeuisl.ttf
CANTWELL PLAYED COLLEGE FOOTBALL AT THE UNIVERSITY OF LOUISVILLE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_133.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_133,C:/Windows/Fonts/seguisb.ttf
THE NAME CAME FROM THE FRENCH WORD GALANT MEANING CHIVALROUS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_134.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_134,C:/Windows/Fonts/ariali.ttf
FRANCES FISHER IS AN ENGLAND BORN AMERICAN ACTRESS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_135.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_135,C:/Windows/Fonts/l_10646.ttf
THE CAPITAL CITY OF NEW SOUTH WALES IS SYDNEY.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_136.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_136,C:/Windows/Fonts/seguisym.ttf
DIPSY HAT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_137.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_137,C:/Windows/Fonts/arialbi.ttf
FRANKLIN IS A CITY OF IDAHO IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_138.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_138,C:/Windows/Fonts/ebrima.ttf
MICROSOFT INTERNET EXPLORER RRB.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_139.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_139,C:/Windows/Fonts/seguisb.ttf
THEY ARE JEWS AND ARMENIANS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_140.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_140,C:/Windows/Fonts/segoeui.ttf
IT WAS THE LARGEST EARTHQUAKE TO HIT VANCOUVER ISLAND.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_141.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_141,C:/Windows/Fonts/arial.ttf
DEFLATION IS THOUGHT TO BE EVEN WORSE THAN INFLATION.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_142.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_142,C:/Windows/Fonts/seguibl.ttf
SOME FISH HOWEVER USE A NONBIOLUMINESCENT LURE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_143.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_143,C:/Windows/Fonts/verdanab.ttf
ARCACHON IS A COMMUNE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_144.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_144,C:/Windows/Fonts/phagspa.ttf
BRAYTON IS A CITY OF IOWA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_145.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_145,C:/Windows/Fonts/seguisym.ttf
HE FOUGHT IN FRANCE AT THE BATTLE OF THE MARNE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_146.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_146,C:/Windows/Fonts/arial.ttf
SHE LIVED AT THE END OF THAT DYNASTY.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_147.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_147,C:/Windows/Fonts/ebrima.ttf
EACH NEW COUNTY AND DISTRICT WAS DIVIDED INTO ELECTORAL DIVISIONS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_148.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_148,C:/Windows/Fonts/ntailu.ttf
RADWINTER IS A VILLAGE AND CIVIL PARISH IN ESSEX ENGLAND.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_149.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_149,C:/Windows/Fonts/ariali.ttf
ACCORDING TO PLUTARCH THE VICTORY CAME UNDER UNUSUAL CIRCUMSTANCES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_150.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_150,C:/Windows/Fonts/seguihis.ttf
NAPHTHALENE IS TOXIC.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_151.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_151,C:/Windows/Fonts/arialbi.ttf
THE MOVIE AND OTHER ADDITIONS TO THE FRANCHISE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_152.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_152,C:/Windows/Fonts/segoeui.ttf
CAR THEFT HAS BEEN A PROBLEM IN PHOENIX.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_153.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_153,C:/Windows/Fonts/verdanab.ttf
LEVEQUE WOULD BE RELEASED AFTER THE GAME.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_154.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_154,C:/Windows/Fonts/seguisym.ttf
BOTH THE AL AND LK PARAMETERS ARE OPTIONAL.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_155.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_155,C:/Windows/Fonts/seguihis.ttf
AND THIRTEEN PEOPLE DIED IN OTHER CIRCUMSTANCES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_156.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_156,C:/Windows/Fonts/phagspa.ttf
ONLY THE FIRST PARAMETER IS REQUIRED.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_157.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_157,C:/Windows/Fonts/taile.ttf
EVELINA GOES WITH MME DUVAL BACK TO LONDON.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_158.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_158,C:/Windows/Fonts/ariali.ttf
THIS WAS FAMOUSLY DISAPPROVED BY TANENBAUM IN THE TANENBAUMTORVALDS DEBATE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_159.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_159,C:/Windows/Fonts/consolaz.ttf
BERLANCOURT AISNE IS A COMMUNE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_160.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_160,C:/Windows/Fonts/segoeuil.ttf
DONEGAL IS A TOWN IN COUNTY DONEGAL REPUBLIC OF IRELAND.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_161.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_161,C:/Windows/Fonts/consolab.ttf
THESE ARE EXHIBITS AT THE ZOO.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_162.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_162,C:/Windows/Fonts/lucon.ttf
SHILLONG IS THE CAPITAL OF MEGHALAYA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_163.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_163,C:/Windows/Fonts/ebrima.ttf
KEETONGU THEN KILLED SIDORAK WHOM ROODAKA AND VAKAMA BETRAYED.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_164.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_164,C:/Windows/Fonts/seguiemj.ttf
MAYBE THAT MAKES ME A BAD ACTRESS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_165.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_165,C:/Windows/Fonts/lvnmbd.ttf
WIKIPEDIA AS WELL AS MOST OTHER WIKIMEDIA WIKI PROJECTS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_166.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_166,C:/Windows/Fonts/verdanab.ttf
IT IS THE MAIN MEMBER OF THE THULE DYNAMICAL GROUP.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_167.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_167,C:/Windows/Fonts/segoeuisl.ttf
CALCIUM COMPOUNDS ARE CHEMICAL COMPOUNDS CONTAINING CALCIUM IONS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_168.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_168,C:/Windows/Fonts/seguisym.ttf
HE PAINTED EIGHT HUNDRED AND TWENTYSIX PAINTINGS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_169.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_169,C:/Windows/Fonts/gadugi.ttf
ASHTON IS A CITY OF IDAHO IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_170.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_170,C:/Windows/Fonts/segoeuisl.ttf
THE INHABITANTS ARE PRIMARILY EMPLOYED IN AGRICULTURE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_171.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_171,C:/Windows/Fonts/mmrtext.ttf
MELK ABBEY OR STIFT MELK IS A BENEDICTINE ABBEY.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_172.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_172,C:/Windows/Fonts/consolab.ttf
LEGS THAT HAVE A CHELA ARE CALLED CHELIPEDS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_173.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_173,C:/Windows/Fonts/arial.ttf
TRUSTWORTHINESS IS A MORAL VALUE CONSIDERED TO BE A VIRTUE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_174.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_174,C:/Windows/Fonts/seguibl.ttf
THE CHICXULUB CRATER IS A VERY BIG CRATER.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_175.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_175,C:/Windows/Fonts/verdanaz.ttf
THE GOSPEL OF LUKE IS A BOOK OF THE BIBLE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_176.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_176,C:/Windows/Fonts/trebucit.ttf
HE MADE A CONCERT TOUR OF NORTH AMERICA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_177.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_177,C:/Windows/Fonts/ebrima.ttf
NEXT FLIGHTS WOULD VISIT THE INTERNATIONAL SPACE STATION.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_178.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_178,C:/Windows/Fonts/arial.ttf
TRAMWAY TRACKS ARE USED ON TRAMWAYS OR LIGHT RAILWAYS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_179.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_179,C:/Windows/Fonts/ariali.ttf
THIS TEMPLATE USES THE TMBOX CSS CLASSES IN MEDIAWIKI COMMON.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_180.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_180,C:/Windows/Fonts/seguisym.ttf
IF P THEN Q P THEREFORE Q.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_181.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_181,C:/Windows/Fonts/malgun.ttf
IT WAS A MATCH MADE IN HEAVEN.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_182.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_182,C:/Windows/Fonts/seguisb.ttf
X WOLF FORMERLY FRANK WILLIAMS RACING CARS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_183.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_183,C:/Windows/Fonts/l_10646.ttf
CURRENTLY IT IS USED AS AN APARTMENT BUILDING.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_184.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_184,C:/Windows/Fonts/seguiemj.ttf
FRED PENNER WAS BORN IN WINNIPEG MANITOBA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_185.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_185,C:/Windows/Fonts/segoeuiz.ttf
TAI KOO SHING HAS MANY KOREANS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_186.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_186,C:/Windows/Fonts/consola.ttf
THE MAIN FEUD FOR THE SMACKDOWN.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_187.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_187,C:/Windows/Fonts/consola.ttf
THIS CAUSES PULMONARY VENOUS HYPERTENSION.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_188.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_188,C:/Windows/Fonts/arialbi.ttf
THE BABA YAGA IS A MYTHICAL CREATURE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_189.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_189,C:/Windows/Fonts/seguisym.ttf
NEUVILLETTE AISNE IS A COMMUNE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_190.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_190,C:/Windows/Fonts/malgun.ttf
FOR MORE INFORMATION ASK ON THE TALK PAGE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_191.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_191,C:/Windows/Fonts/lucon.ttf
ENGLAND HOSTED THE FIRST THREE COMPETITIONS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_192.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_192,C:/Windows/Fonts/phagspa.ttf
THESE INCREASES DID NOT OCCUR.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_193.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_193,C:/Windows/Fonts/seguibl.ttf
THESE ARE BY FAR THE MOST COMMONLY TAKEN EXAMS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_194.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_194,C:/Windows/Fonts/malgunsl.ttf
